Código Dane departamento,Departamento,Código Dane municipio,Municipio,Desagregación cultivo,Cultivo,Ciclo del cultivo,Grupo cultivo,Subgrupo,Año,Periodo,Área sembrada (ha),Área cosechada (ha),Producción (t),Rendimiento (t/ha),Nombre científico del cultivo,Código del cultivo,Estado físico del cultivo,_depto_norm,_cultivo_norm
44,La Guajira,44650,San Juan del Cesar,Ají,Ají,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,4.0,4.0,28.0,7.0,Capsicum L.,1050300,En fresco,LA GUAJIRA,Ají
44,La Guajira,44650,San Juan del Cesar,Ají,Ají,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,5.0,4.5,31.5,7.0,Capsicum L.,1050300,En fresco,LA GUAJIRA,Ají
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019B,162.0,162.0,130.0,0.8,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020B,74.0,74.0,57.0,0.77,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021B,110.0,110.0,275.0,2.5,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022A,0.0,110.0,275.0,2.5,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022B,260.0,0.0,0.0,0.0,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023A,0.0,260.0,650.0,2.5,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023B,190.0,0.0,0.0,0.0,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024A,0.0,190.0,475.0,2.5,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024B,113.0,0.0,0.0,0.0,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025A,0.0,113.0,282.5,2.5,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Algodón,Algodón,Transitorio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025B,75.0,0.0,0.0,0.0,Gossypium sp.,1030100,Algodón semilla,LA GUAJIRA,Algodón
44,La Guajira,44650,San Juan del Cesar,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2019,2019A,110.0,108.0,848.23,7.85,Oryza sativa,1010101,Paddy o cascara verde,LA GUAJIRA,Arroz
44,La Guajira,44650,San Juan del Cesar,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2020,2020A,93.0,83.0,661.76,7.97,Oryza sativa,1010101,Paddy o cascara verde,LA GUAJIRA,Arroz
44,La Guajira,44650,San Juan del Cesar,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2020,2020B,63.0,63.0,562.28,8.93,Oryza sativa,1010101,Paddy o cascara verde,LA GUAJIRA,Arroz
44,La Guajira,44650,San Juan del Cesar,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2021,2021A,27.0,27.0,192.78,7.14,Oryza sativa,1010101,Paddy o cascara verde,LA GUAJIRA,Arroz
44,La Guajira,44650,San Juan del Cesar,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2022,2022A,20.0,20.0,142.8,7.14,Oryza sativa,1010101,Paddy o cascara verde,LA GUAJIRA,Arroz
44,La Guajira,44650,San Juan del Cesar,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2023,2023A,20.0,20.0,140.0,7.0,Oryza sativa,1010101,Paddy o cascara verde,LA GUAJIRA,Arroz
44,La Guajira,44650,San Juan del Cesar,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2024,2024A,20.0,18.0,126.0,7.0,Oryza sativa,1010101,Paddy o cascara verde,LA GUAJIRA,Arroz
44,La Guajira,44650,San Juan del Cesar,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2025,2025A,90.0,0.0,0.0,0.0,Oryza sativa,1010101,Paddy o cascara verde,LA GUAJIRA,Arroz
44,La Guajira,44650,San Juan del Cesar,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2019,2019B,115.0,112.0,866.32,7.74,Oryza sativa,1010103,Paddy o cascara verde,LA GUAJIRA,Arroz
44,La Guajira,44650,San Juan del Cesar,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,3.5,0.0,0.0,0.0,Theobrama cacao,2030200,Grano seco,LA GUAJIRA,Cacao
44,La Guajira,44650,San Juan del Cesar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,317.0,291.0,305.0,1.05,Coffea arabica,2030300,Pergamino o seco de trilla,LA GUAJIRA,Café
44,La Guajira,44650,San Juan del Cesar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,333.0,297.0,287.0,0.97,Coffea arabica,2030300,Pergamino o seco de trilla,LA GUAJIRA,Café
44,La Guajira,44650,San Juan del Cesar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,316.17,275.62,226.01,0.82,Coffea arabica,2030300,Pergamino o seco de trilla,LA GUAJIRA,Café
44,La Guajira,44650,San Juan del Cesar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,299.95,272.15,195.75,0.72,Coffea arabica,2030300,Pergamino o seco de trilla,LA GUAJIRA,Café
44,La Guajira,44650,San Juan del Cesar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,290.06,253.25,183.61,0.73,Coffea arabica,2030300,Pergamino o seco de trilla,LA GUAJIRA,Café
44,La Guajira,44650,San Juan del Cesar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,281.75,238.87,207.82,0.87,Coffea arabica,2030300,Pergamino o seco de trilla,LA GUAJIRA,Café
44,La Guajira,44650,San Juan del Cesar,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,226.99,186.92,162.86,0.87,Coffea arabica,2030300,Pergamino o seco de trilla,LA GUAJIRA,Café
44,La Guajira,44650,San Juan del Cesar,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,28.0,28.0,1960.0,70.0,Saccharum officinarum,2030402,Caña o verde,LA GUAJIRA,Caña
44,La Guajira,44650,San Juan del Cesar,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,28.0,28.0,2520.0,90.0,Saccharum officinarum,2030402,Caña o verde,LA GUAJIRA,Caña
44,La Guajira,44650,San Juan del Cesar,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,35.0,28.0,2520.0,90.0,Saccharum officinarum,2030402,Caña o verde,LA GUAJIRA,Caña
44,La Guajira,44650,San Juan del Cesar,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,35.0,35.0,3150.0,90.0,Saccharum officinarum,2030402,Caña o verde,LA GUAJIRA,Caña
44,La Guajira,44650,San Juan del Cesar,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,60.0,35.0,3150.0,90.0,Saccharum officinarum,2030402,Caña o verde,LA GUAJIRA,Caña
44,La Guajira,44650,San Juan del Cesar,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,60.0,60.0,4800.0,80.0,Saccharum officinarum,2030402,Caña o verde,LA GUAJIRA,Caña
44,La Guajira,44650,San Juan del Cesar,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,60.0,60.0,4800.0,80.0,Saccharum officinarum,2030402,Caña o verde,LA GUAJIRA,Caña
44,La Guajira,44650,San Juan del Cesar,Fique,Fique,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,700.0,230.0,34.5,0.15,Furcraea cabuya,2030500,Fibra o cabuya,LA GUAJIRA,Fique
44,La Guajira,44650,San Juan del Cesar,Fique,Fique,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,700.0,700.0,175.0,0.25,Furcraea cabuya,2030500,Fibra o cabuya,LA GUAJIRA,Fique
44,La Guajira,44650,San Juan del Cesar,Fique,Fique,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,700.0,400.0,680.0,1.7,Furcraea cabuya,2030500,Fibra o cabuya,LA GUAJIRA,Fique
44,La Guajira,44650,San Juan del Cesar,Fique,Fique,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1107.0,700.0,1190.0,1.7,Furcraea cabuya,2030500,Fibra o cabuya,LA GUAJIRA,Fique
44,La Guajira,44650,San Juan del Cesar,Fique,Fique,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1300.0,700.0,1190.0,1.7,Furcraea cabuya,2030500,Fibra o cabuya,LA GUAJIRA,Fique
44,La Guajira,44650,San Juan del Cesar,Fique,Fique,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,1200.0,1007.0,1611.2,1.6,Furcraea cabuya,2030500,Fibra o cabuya,LA GUAJIRA,Fique
44,La Guajira,44650,San Juan del Cesar,Fique,Fique,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,1160.0,967.0,1547.2,1.6,Furcraea cabuya,2030500,Fibra o cabuya,LA GUAJIRA,Fique
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019A,180.0,160.0,671.33,4.2,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019B,150.0,98.0,43.37,0.44,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020A,127.0,125.0,625.0,5.0,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020B,162.0,155.0,93.0,0.6,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021A,196.0,163.0,326.0,2.0,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021B,60.0,49.0,98.0,2.0,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022A,370.0,350.0,1050.0,3.0,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022B,136.0,134.0,268.0,2.0,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023A,116.0,0.0,0.0,0.0,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023B,98.0,89.5,152.15,1.7,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024A,156.0,254.0,431.8,1.7,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024B,72.0,72.0,122.4,1.7,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2025,2025A,128.0,0.0,0.0,0.0,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2025,2025B,54.5,125.0,212.5,1.7,Phaseolus vulgaris,1060200,Grano seco,LA GUAJIRA,Frijol
44,La Guajira,44650,San Juan del Cesar,Lima,Lima,Permanente,Frutales,Cítricos,2019,2019,18.0,18.0,144.0,8.0,Citrus limetta Risso & Porteau,2043500,En fresco,LA GUAJIRA,Lima
44,La Guajira,44650,San Juan del Cesar,Lima,Lima,Permanente,Frutales,Cítricos,2020,2020,18.0,18.0,90.0,5.0,Citrus limetta Risso & Porteau,2043500,En fresco,LA GUAJIRA,Lima
44,La Guajira,44650,San Juan del Cesar,Limón demás variedades,Limón,Permanente,Frutales,Cítricos,2019,2019,2.0,2.0,16.0,8.0,Citrus limon,2043699,En fresco,LA GUAJIRA,Limón
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,500.0,485.0,630.5,1.3,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,332.5,285.0,370.5,1.3,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,550.0,535.0,963.0,1.8,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,500.0,500.0,900.0,1.8,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,167.0,0.0,0.0,0.0,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,628.0,167.0,300.6,1.8,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,113.0,620.0,1116.0,1.8,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,950.0,105.0,189.0,1.8,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,120.0,900.0,1620.0,1.8,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,955.0,114.0,205.2,1.8,Zea mays,1010402,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,250.0,225.0,270.0,1.2,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,135.0,115.0,138.0,1.2,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,200.0,195.0,253.5,1.3,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,264.0,264.0,475.2,1.8,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,120.0,0.0,0.0,0.0,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,352.0,120.0,216.0,1.8,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,100.0,352.0,528.0,1.5,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,365.0,94.0,169.2,1.8,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,137.0,355.0,532.5,1.5,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,435.0,123.0,221.4,1.8,Zea mays,1010404,Grano seco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,365.0,250.0,375.0,1.5,Zea mays,1010497,En fresco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019B,1350.0,1350.0,2025.0,1.5,Zea mays,1010497,En fresco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,788.0,704.0,1056.0,1.5,Zea mays,1010497,En fresco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020B,918.0,889.0,1333.5,1.5,Zea mays,1010497,En fresco,LA GUAJIRA,Maíz
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,140.0,135.0,1080.0,8.0,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,125.0,115.0,862.5,7.5,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020A,134.0,132.0,1056.0,8.0,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021A,105.0,100.0,900.0,9.0,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,120.0,105.0,1102.5,10.5,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023A,125.0,120.0,1260.0,10.5,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023B,64.0,0.0,0.0,0.0,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024A,49.0,64.0,672.0,10.5,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024B,89.0,49.0,490.0,10.0,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025A,0.0,89.0,934.5,10.5,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025B,48.0,0.0,0.0,0.0,Colocasia esculenta,1080400,En fresco,LA GUAJIRA,"Malanga, achín, yota, papa china, bore"
44,La Guajira,44650,San Juan del Cesar,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2019,2019,47.0,47.0,376.0,8.0,Mangifera indica,2044299,En fresco,LA GUAJIRA,Mango
44,La Guajira,44650,San Juan del Cesar,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2020,2020,47.0,47.0,376.0,8.0,Mangifera indica,2044299,En fresco,LA GUAJIRA,Mango
44,La Guajira,44650,San Juan del Cesar,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2021,2021,48.0,47.0,376.0,8.0,Mangifera indica,2044299,En fresco,LA GUAJIRA,Mango
44,La Guajira,44650,San Juan del Cesar,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2022,2022,48.0,48.0,384.0,8.0,Mangifera indica,2044299,En fresco,LA GUAJIRA,Mango
44,La Guajira,44650,San Juan del Cesar,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2023,2023,50.0,48.0,384.0,8.0,Mangifera indica,2044299,En fresco,LA GUAJIRA,Mango
